FILE,KEY,OFFSET,TRAP,DETAIL,MF-BEHAVIOR
KENFILE,0304000000000000376326/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0329000000000000378840/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0317000000000000387029/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000389636/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0303000000000000390321/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000390525/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0335000000000000393531/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0340000000000000394023/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000399031/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000400013/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000411319/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000415427/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000415520/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000425926/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0334000000000000426325/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0313000000000000428930/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0327000000000000430322/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000436230/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0303000000000000437323/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0345000000000000441526/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0314000000000000447831/202309,50,B-02,検針員コードにスペース,NUMPROC(NOPFD)で0扱い通過
KENFILE,0335000000000000449937/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000460121/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0313000000000000461826/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000470525/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000474125/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0307000000000000475329/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0314000000000000476025/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000476628/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0329000000000000482230/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000485021/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000487127/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000491226/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0304000000000000493831/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000495427/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000511723/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0328000000000000515024/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000517926/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000521719/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000522220/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000522526/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000529631/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000530624/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0322000000000000533220/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000543023/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0303000000000000554828/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000556433/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000557732/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0318000000000000565735/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000579025/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000579127/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0328000000000000580834/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000581326/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000581632/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000583829/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000584729/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000587030/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0335000000000000590934/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000591027/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000596332/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000597935/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0315000000000000598334/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000598742/202309,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000003010/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0347000000000000004624/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000006923/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0327000000000000007322/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0321000000000000011412/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0307000000000000014722/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000023514/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0347000000000000028125/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000030721/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0340000000000000032113/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000033317/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0314000000000000034217/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0337000000000000036527/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000040515/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000045319/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000052719/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000056419/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000066723/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000068124/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000073021/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000080013/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000081729/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0340000000000000083826/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000085522/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000087628/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000091217/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000092321/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000101011/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0303000000000000113011/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0321000000000000119522/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0312000000000000123315/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0327000000000000124827/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000127924/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000129325/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000133823/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0317000000000000142624/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000142828/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000149933/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000155932/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0322000000000000157222/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000157426/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0334000000000000158428/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000174017/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0308000000000000179331/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0307000000000000183931/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000188021/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0315000000000000189431/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0334000000000000191324/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000194625/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0344000000000000197028/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000197527/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0303000000000000202313/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0312000000000000203213/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000206922/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000207321/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000214018/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0328000000000000214222/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000214723/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000218117/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0327000000000000218831/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000223320/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0308000000000000226324/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0307000000000000230924/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0335000000000000233726/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0313000000000000236220/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000238122/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0344000000000000239328/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000239827/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000249120/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0315000000000000250521/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000253119/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0314000000000000255121/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000256726/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000257830/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0346000000000000258331/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000259526/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0322000000000000260621/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000262022/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000263217/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0316000000000000269431/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000271927/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000273122/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0338000000000000281025/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000281322/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0316000000000000283528/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0321000000000000284020/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0308000000000000287432/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0321000000000000288731/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000291420/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000294324/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000299638/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0344000000000000300418/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000304823/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0311000000000000311212/202310,50,B-02,検針員コードにスペース,NUMPROC(NOPFD)で0扱い通過
KENFILE,0318000000000000321321/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000322722/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000331421/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0329000000000000331829/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0347000000000000333629/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000341929/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000345323/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000348633/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000357629/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0315000000000000358631/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000362424/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0308000000000000362628/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0313000000000000363120/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0312000000000000367729/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000371726/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000373127/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0346000000000000375836/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000380019/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000382531/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0329000000000000388235/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0345000000000000389840/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0346000000000000389942/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0327000000000000392733/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0341000000000000398836/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0343000000000000399031/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000400319/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000408324/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0317000000000000410521/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000412729/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000418320/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000421215/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0338000000000000422022/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0347000000000000422931/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0322000000000000429830/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000435525/202310,50,B-02,検針員コードにスペース,NUMPROC(NOPFD)で0扱い通過
KENFILE,0334000000000000435729/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000446931/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000453424/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000458228/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000460019/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000469135/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000473225/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000478539/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000481627/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000482527/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000491124/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000492636/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000497032/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0340000000000000497431/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000505221/202310,50,B-02,検針員コードにスペース,NUMPROC(NOPFD)で0扱い通過
KENFILE,0318000000000000514022/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000514829/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0324000000000000519327/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0329000000000000519837/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0334000000000000520320/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0310000000000000522619/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0345000000000000526126/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0346000000000000526228/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0331000000000000529427/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0346000000000000540325/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0323000000000000547428/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000550321/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0337000000000000553531/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0312000000000000565123/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000567127/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0306000000000000569231/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0314000000000000570020/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0315000000000000570122/202310,50,B-02,検針員コードにスペース,NUMPROC(NOPFD)で0扱い通過
KENFILE,0335000000000000572126/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0325000000000000580528/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0316000000000000584330/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0308000000000000592936/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000593029/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0320000000000000594124/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000594736/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000599438/202310,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0302000000000000000106/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000000412/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0334000000000000003316/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0330000000000000012312/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000026724/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0319000000000000030016/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0338000000000000031927/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0313000000000000034115/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0326000000000000035423/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0332000000000000036017/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000037019/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0305000000000000042721/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0336000000000000045829/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0301000000000000047015/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0309000000000000047831/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0333000000000000050216/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0342000000000000051116/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0317000000000000058024/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0339000000000000060223/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
KENFILE,0321000000000000063116/202311,40,F-04,指示数逆転=計器満了巻き戻り,満了値補正で正しい使用量
